lexeme,cell,form,tier,slot,formative
ʔne⁰,cpl,n k a⁰ ʔ n e⁰,segmental,4,ʔne
ʔne⁰,pot,ʔ n e⁰,segmental,4,ʔne
ʔne⁰,hab,t a⁰ l a⁰ ʔ n e⁰,segmental,1,t
ʔne⁰,hab,t a⁰ l a⁰ ʔ n e⁰,segmental,2,al
ʔne⁰,hab,t a⁰ l a⁰ ʔ n e⁰,segmental,3,a
ʔne⁰,hab,t a⁰ l a⁰ ʔ n e⁰,segmental,4,ʔne
ʔne⁰,prog,n t e⁰ ʔ n e⁰,segmental,0,n
ʔne⁰,prog,n t e⁰ ʔ n e⁰,segmental,1,t
ʔne⁰,prog,n t e⁰ ʔ n e⁰,segmental,3,e
ʔne⁰,prog,n t e⁰ ʔ n e⁰,segmental,4,ʔne
